transaction_id,product_id,customer_id,transaction_date,day_of_week,year,month,day,online_order,order_status
3366,37,1153,2017-01-10,Tuesday,2017,1,10,FALSE,Approved
3367,89,1290,2017-10-16,Monday,2017,10,16,TRUE,Approved
3368,93,1913,2017-02-09,Thursday,2017,2,9,FALSE,Approved
3369,60,2339,2017-05-21,Sunday,2017,5,21,FALSE,Approved
3370,0,1798,2017-12-17,Sunday,2017,12,17,TRUE,Approved
3371,67,1685,2017-12-05,Tuesday,2017,12,5,TRUE,Approved
3372,84,2056,2017-04-29,Saturday,2017,4,29,TRUE,Approved
3373,74,2101,2017-06-13,Tuesday,2017,6,13,FALSE,Approved
3374,35,3441,2017-08-14,Monday,2017,8,14,FALSE,Approved
3375,85,3484,2017-09-19,Tuesday,2017,9,19,TRUE,Approved
3376,16,1809,2017-07-23,Sunday,2017,7,23,TRUE,Approved
3377,10,2928,2017-07-02,Sunday,2017,7,2,FALSE,Approved
3378,49,1748,2017-10-23,Monday,2017,10,23,FALSE,Approved
3379,88,1967,2017-10-04,Wednesday,2017,10,4,TRUE,Approved
3380,22,1942,2017-12-14,Thursday,2017,12,14,TRUE,Approved
3381,87,3181,2017-12-21,Thursday,2017,12,21,TRUE,Approved
3382,72,1422,2017-04-08,Saturday,2017,4,8,FALSE,Approved
3383,14,1999,2017-12-27,Wednesday,2017,12,27,FALSE,Approved
3384,29,295,2017-04-11,Tuesday,2017,4,11,FALSE,Approved
3385,61,1014,2017-08-15,Tuesday,2017,8,15,FALSE,Approved
3386,4,1375,2017-07-07,Friday,2017,7,7,TRUE,Approved
3387,23,497,2017-08-04,Friday,2017,8,4,TRUE,Approved
3388,67,1286,2017-06-09,Friday,2017,6,9,FALSE,Approved
3389,3,934,2017-10-08,Sunday,2017,10,8,TRUE,Approved
3390,78,2982,2017-07-11,Tuesday,2017,7,11,TRUE,Approved
3391,28,350,2017-12-26,Tuesday,2017,12,26,TRUE,Approved
3392,17,710,2017-01-28,Saturday,2017,1,28,FALSE,Approved
3393,48,2100,2017-09-26,Tuesday,2017,9,26,FALSE,Approved
3394,21,1194,2017-05-12,Friday,2017,5,12,TRUE,Approved
3395,92,2584,2017-11-22,Wednesday,2017,11,22,FALSE,Approved
3396,40,3288,2017-07-07,Friday,2017,7,7,TRUE,Approved
3397,22,2687,2017-11-14,Tuesday,2017,11,14,TRUE,Approved
3398,51,1809,2017-11-20,Monday,2017,11,20,FALSE,Approved
3399,98,1250,2017-10-21,Saturday,2017,10,21,FALSE,Approved
3400,43,1611,2017-02-25,Saturday,2017,2,25,TRUE,Approved
3401,77,2442,2017-08-28,Monday,2017,8,28,TRUE,Approved
3402,8,2726,2017-10-08,Sunday,2017,10,8,FALSE,Approved
3403,68,3201,2017-12-09,Saturday,2017,12,9,FALSE,Approved
3404,11,1685,2017-05-10,Wednesday,2017,5,10,TRUE,Approved
3405,69,1259,2017-11-19,Sunday,2017,11,19,TRUE,Approved
3406,25,3365,2017-02-03,Friday,2017,2,3,FALSE,Approved
3407,5,1103,2017-01-09,Monday,2017,1,9,TRUE,Approved
3408,85,3377,2017-06-16,Friday,2017,6,16,FALSE,Approved
3409,0,52,2017-03-11,Saturday,2017,3,11,TRUE,Approved
3410,24,556,2017-08-14,Monday,2017,8,14,FALSE,Approved
3411,20,387,2017-08-30,Wednesday,2017,8,30,FALSE,Approved
3412,39,3106,2017-05-01,Monday,2017,5,1,TRUE,Approved
3413,62,197,2017-09-13,Wednesday,2017,9,13,FALSE,Approved
3414,1,2816,2017-12-22,Friday,2017,12,22,FALSE,Approved
3415,18,458,2017-02-28,Tuesday,2017,2,28,TRUE,Approved
3416,97,2602,2017-08-25,Friday,2017,8,25,TRUE,Approved
3417,70,35,2017-03-30,Thursday,2017,3,30,FALSE,Approved
3418,24,1376,2017-08-14,Monday,2017,8,14,TRUE,Approved
3419,91,1007,2017-10-17,Tuesday,2017,10,17,FALSE,Approved
3420,50,1161,2017-12-13,Wednesday,2017,12,13,FALSE,Approved
3421,0,2553,2017-03-17,Friday,2017,3,17,TRUE,Approved
3422,82,1074,2017-07-27,Thursday,2017,7,27,TRUE,Approved
3423,49,2155,2017-07-28,Friday,2017,7,28,TRUE,Approved
3424,36,1572,2017-05-21,Sunday,2017,5,21,FALSE,Approved
3425,31,2100,2017-02-27,Monday,2017,2,27,FALSE,Approved
3426,50,3477,2017-10-27,Friday,2017,10,27,TRUE,Approved
3427,43,1959,2017-02-16,Thursday,2017,2,16,FALSE,Approved
3428,14,1177,2017-09-16,Saturday,2017,9,16,TRUE,Approved
3429,68,1889,2017-06-22,Thursday,2017,6,22,FALSE,Approved
3430,98,482,2017-02-11,Saturday,2017,2,11,TRUE,Approved
3431,74,2374,2017-03-04,Saturday,2017,3,4,FALSE,Approved
3432,7,907,2017-01-28,Saturday,2017,1,28,FALSE,Approved
3433,45,378,2017-08-09,Wednesday,2017,8,9,FALSE,Approved
3434,56,1019,2017-10-07,Saturday,2017,10,7,TRUE,Approved
3435,58,197,2017-12-03,Sunday,2017,12,3,TRUE,Approved
3436,7,3165,2017-08-15,Tuesday,2017,8,15,TRUE,Approved
3437,81,3152,2017-12-19,Tuesday,2017,12,19,FALSE,Approved
3438,31,2994,2017-02-22,Wednesday,2017,2,22,FALSE,Approved
3439,7,586,2017-10-01,Sunday,2017,10,1,TRUE,Approved
3440,67,1767,2017-04-04,Tuesday,2017,4,4,TRUE,Approved
3441,11,2138,2017-04-24,Monday,2017,4,24,FALSE,Approved
3442,27,1398,2017-05-24,Wednesday,2017,5,24,TRUE,Approved
3443,0,1640,2017-01-27,Friday,2017,1,27,TRUE,Approved
3444,72,2624,2017-12-03,Sunday,2017,12,3,FALSE,Approved
3445,86,1412,2017-08-22,Tuesday,2017,8,22,TRUE,Approved
3446,83,3146,2017-03-07,Tuesday,2017,3,7,FALSE,Approved
3447,0,2603,2017-02-24,Friday,2017,2,24,TRUE,Approved
3448,40,3285,2017-06-17,Saturday,2017,6,17,TRUE,Approved
3449,68,2929,2017-11-27,Monday,2017,11,27,FALSE,Approved
3450,80,3193,2017-12-20,Wednesday,2017,12,20,TRUE,Approved
3451,25,446,2017-11-08,Wednesday,2017,11,8,TRUE,Approved
3452,41,2110,2017-01-07,Saturday,2017,1,7,TRUE,Approved
3453,35,2570,2017-03-12,Sunday,2017,3,12,TRUE,Approved
3454,34,395,2017-10-02,Monday,2017,10,2,,Approved
3455,50,371,2017-12-21,Thursday,2017,12,21,FALSE,Approved
3456,44,2610,2017-04-26,Wednesday,2017,4,26,FALSE,Approved
3457,90,375,2017-04-08,Saturday,2017,4,8,FALSE,Approved
3458,12,1046,2017-01-24,Tuesday,2017,1,24,TRUE,Approved
3459,17,1085,2017-04-09,Sunday,2017,4,9,FALSE,Approved
3460,64,234,2017-01-01,Sunday,2017,1,1,TRUE,Approved
3461,46,2940,2017-08-31,Thursday,2017,8,31,FALSE,Approved
3462,84,2188,2017-10-21,Saturday,2017,10,21,TRUE,Approved
3463,86,629,2017-01-06,Friday,2017,1,6,FALSE,Approved
3464,77,2105,2017-07-19,Wednesday,2017,7,19,TRUE,Approved
3465,22,1581,2017-03-09,Thursday,2017,3,9,FALSE,Approved
3466,27,1492,2017-06-03,Saturday,2017,6,3,TRUE,Approved
3467,57,1868,2017-09-13,Wednesday,2017,9,13,FALSE,Approved
3468,76,136,2017-01-13,Friday,2017,1,13,TRUE,Approved
3469,100,905,2017-01-14,Saturday,2017,1,14,FALSE,Approved
3470,69,2291,2017-09-14,Thursday,2017,9,14,TRUE,Approved
3471,15,874,2017-03-27,Monday,2017,3,27,TRUE,Approved
3472,0,412,2017-12-03,Sunday,2017,12,3,FALSE,Approved
3473,81,955,2017-12-14,Thursday,2017,12,14,TRUE,Approved
3474,86,494,2017-04-04,Tuesday,2017,4,4,TRUE,Cancelled
3475,82,2073,2017-05-28,Sunday,2017,5,28,TRUE,Approved
3476,79,3415,2017-05-13,Saturday,2017,5,13,FALSE,Approved
3477,6,2753,2017-04-22,Saturday,2017,4,22,FALSE,Approved
3478,76,2422,2017-11-28,Tuesday,2017,11,28,TRUE,Approved
3479,73,3496,2017-04-18,Tuesday,2017,4,18,TRUE,Approved
3481,76,3173,2017-07-07,Friday,2017,7,7,TRUE,Approved
3482,88,2020,2017-03-10,Friday,2017,3,10,TRUE,Approved
3483,52,145,2017-04-03,Monday,2017,4,3,FALSE,Approved
3484,35,1054,2017-09-27,Wednesday,2017,9,27,TRUE,Approved
3485,31,962,2017-12-28,Thursday,2017,12,28,FALSE,Approved
3486,79,2012,2017-02-07,Tuesday,2017,2,7,TRUE,Approved
3487,28,3276,2017-10-11,Wednesday,2017,10,11,FALSE,Approved
3488,30,384,2017-10-06,Friday,2017,10,6,TRUE,Approved
3489,41,452,2017-06-11,Sunday,2017,6,11,TRUE,Approved
3490,80,2577,2017-02-04,Saturday,2017,2,4,TRUE,Approved
3491,74,1428,2017-12-15,Friday,2017,12,15,FALSE,Approved
3492,35,1540,2017-12-21,Thursday,2017,12,21,FALSE,Approved
3493,0,2281,2017-02-04,Saturday,2017,2,4,FALSE,Approved
3494,49,235,2017-10-07,Saturday,2017,10,7,FALSE,Approved
3495,11,3118,2017-07-06,Thursday,2017,7,6,TRUE,Approved
3496,34,3267,2017-09-08,Friday,2017,9,8,TRUE,Approved
3497,12,1306,2017-08-16,Wednesday,2017,8,16,FALSE,Approved
3498,19,1913,2017-07-22,Saturday,2017,7,22,TRUE,Approved
3499,62,2197,2017-09-02,Saturday,2017,9,2,FALSE,Approved
3500,54,1905,2017-12-05,Tuesday,2017,12,5,FALSE,Approved
3501,77,1151,2017-02-10,Friday,2017,2,10,FALSE,Approved
3502,22,2782,2017-07-13,Thursday,2017,7,13,TRUE,Approved
3503,33,1743,2017-09-14,Thursday,2017,9,14,TRUE,Approved
3505,92,2603,2017-12-16,Saturday,2017,12,16,TRUE,Approved
3506,87,18,2017-07-15,Saturday,2017,7,15,TRUE,Approved
3507,69,367,2017-11-17,Friday,2017,11,17,TRUE,Approved
3508,77,3185,2017-05-22,Monday,2017,5,22,TRUE,Approved
3509,99,2070,2017-09-09,Saturday,2017,9,9,TRUE,Approved
3510,83,1056,2017-04-09,Sunday,2017,4,9,FALSE,Approved
3511,62,1093,2017-08-13,Sunday,2017,8,13,TRUE,Approved
3512,22,3068,2017-01-14,Saturday,2017,1,14,TRUE,Approved
3513,99,2280,2017-05-15,Monday,2017,5,15,TRUE,Approved
3514,2,3144,2017-07-12,Wednesday,2017,7,12,FALSE,Approved
3515,48,300,2017-02-24,Friday,2017,2,24,TRUE,Approved
3516,41,1783,2017-01-27,Friday,2017,1,27,FALSE,Approved
3517,60,893,2017-02-19,Sunday,2017,2,19,FALSE,Approved
3518,58,523,2017-01-01,Sunday,2017,1,1,TRUE,Approved
3519,90,1289,2017-03-20,Monday,2017,3,20,FALSE,Approved
3520,18,1073,2017-12-13,Wednesday,2017,12,13,FALSE,Approved
3521,78,882,2017-09-09,Saturday,2017,9,9,TRUE,Approved
3522,3,1360,2017-03-19,Sunday,2017,3,19,TRUE,Approved
3523,26,896,2017-07-12,Wednesday,2017,7,12,FALSE,Approved
3524,3,2510,2017-04-01,Saturday,2017,4,1,TRUE,Approved
3525,50,3490,2017-01-01,Sunday,2017,1,1,TRUE,Approved
3526,17,2859,2017-06-22,Thursday,2017,6,22,TRUE,Approved
3527,31,3157,2017-04-09,Sunday,2017,4,9,FALSE,Approved
3528,21,3097,2017-01-06,Friday,2017,1,6,FALSE,Approved
3529,3,1825,2017-07-05,Wednesday,2017,7,5,FALSE,Approved
3530,31,2537,2017-03-02,Thursday,2017,3,2,TRUE,Approved
3531,77,1837,2017-09-08,Friday,2017,9,8,FALSE,Approved
3532,51,2874,2017-09-02,Saturday,2017,9,2,FALSE,Approved
3533,68,1131,2017-02-04,Saturday,2017,2,4,,Approved
3534,56,3174,2017-12-06,Wednesday,2017,12,6,FALSE,Approved
3535,3,685,2017-07-04,Tuesday,2017,7,4,TRUE,Approved
3536,0,1691,2017-12-28,Thursday,2017,12,28,TRUE,Approved
3537,35,1746,2017-05-17,Wednesday,2017,5,17,TRUE,Approved
3538,12,91,2017-12-21,Thursday,2017,12,21,TRUE,Approved
3539,1,1531,2017-11-18,Saturday,2017,11,18,FALSE,Approved
3540,62,214,2017-10-06,Friday,2017,10,6,TRUE,Approved
3541,89,2030,2017-05-05,Friday,2017,5,5,TRUE,Approved
3542,16,514,2017-08-29,Tuesday,2017,8,29,TRUE,Approved
3543,37,339,2017-08-22,Tuesday,2017,8,22,TRUE,Approved
3544,30,2788,2017-07-29,Saturday,2017,7,29,FALSE,Approved
3545,32,745,2017-07-05,Wednesday,2017,7,5,FALSE,Approved
3546,12,92,2017-11-16,Thursday,2017,11,16,TRUE,Approved
3547,78,370,2017-08-05,Saturday,2017,8,5,FALSE,Approved
3548,35,3448,2017-11-11,Saturday,2017,11,11,TRUE,Approved
3549,77,2260,2017-07-09,Sunday,2017,7,9,FALSE,Approved
3550,43,663,2017-10-18,Wednesday,2017,10,18,TRUE,Approved
3551,86,1656,2017-04-08,Saturday,2017,4,8,TRUE,Approved
3552,71,3431,2017-02-07,Tuesday,2017,2,7,FALSE,Approved
3553,28,2190,2017-11-19,Sunday,2017,11,19,FALSE,Approved
3554,62,2432,2017-11-28,Tuesday,2017,11,28,,Approved
3555,79,162,2017-09-23,Saturday,2017,9,23,TRUE,Approved
3556,0,2468,2017-12-09,Saturday,2017,12,9,FALSE,Approved
3557,38,2203,2017-08-04,Friday,2017,8,4,FALSE,Approved
3558,35,2531,2017-12-25,Monday,2017,12,25,TRUE,Approved
3559,63,2521,2017-06-05,Monday,2017,6,5,TRUE,Approved
3560,0,1449,2017-04-08,Saturday,2017,4,8,TRUE,Approved
3561,30,39,2017-09-23,Saturday,2017,9,23,FALSE,Approved
3562,49,1295,2017-08-22,Tuesday,2017,8,22,FALSE,Approved
3563,46,1736,2017-11-06,Monday,2017,11,6,TRUE,Approved
3564,19,1153,2017-07-03,Monday,2017,7,3,TRUE,Approved
3565,97,1788,2017-03-19,Sunday,2017,3,19,FALSE,Approved
3566,9,2150,2017-09-16,Saturday,2017,9,16,FALSE,Approved
3567,56,1995,2017-08-22,Tuesday,2017,8,22,TRUE,Approved
3568,21,2154,2017-08-06,Sunday,2017,8,6,TRUE,Approved
3569,3,248,2017-06-08,Thursday,2017,6,8,FALSE,Approved
3570,80,2697,2017-11-27,Monday,2017,11,27,TRUE,Approved
3571,97,1929,2017-11-15,Wednesday,2017,11,15,TRUE,Approved
3572,25,243,2017-02-28,Tuesday,2017,2,28,FALSE,Approved
3573,93,1115,2017-06-03,Saturday,2017,6,3,FALSE,Approved
3574,10,967,2017-10-25,Wednesday,2017,10,25,FALSE,Approved
3575,97,2240,2017-05-31,Wednesday,2017,5,31,FALSE,Approved
3576,90,1434,2017-01-27,Friday,2017,1,27,FALSE,Approved
3577,38,1460,2017-10-20,Friday,2017,10,20,FALSE,Approved
3578,3,2454,2017-01-14,Saturday,2017,1,14,FALSE,Approved
3579,92,1447,2017-09-24,Sunday,2017,9,24,FALSE,Approved
3580,66,2915,2017-06-30,Friday,2017,6,30,FALSE,Approved
3581,56,3320,2017-05-19,Friday,2017,5,19,FALSE,Approved
3582,47,3324,2017-11-20,Monday,2017,11,20,TRUE,Approved
3583,35,1578,2017-11-03,Friday,2017,11,3,TRUE,Approved
3584,41,3141,2017-09-07,Thursday,2017,9,7,TRUE,Approved
3585,91,3030,2017-09-27,Wednesday,2017,9,27,TRUE,Approved
3586,65,2248,2017-05-17,Wednesday,2017,5,17,TRUE,Approved
3587,17,2821,2017-04-13,Thursday,2017,4,13,TRUE,Approved
3588,89,910,2017-04-02,Sunday,2017,4,2,FALSE,Approved
3589,85,2586,2017-01-03,Tuesday,2017,1,3,TRUE,Approved
3590,0,1788,2017-12-01,Friday,2017,12,1,TRUE,Approved
3591,88,2842,2017-03-12,Sunday,2017,3,12,FALSE,Approved
3592,93,371,2017-03-04,Saturday,2017,3,4,FALSE,Approved
3593,10,116,2017-11-15,Wednesday,2017,11,15,FALSE,Approved
3594,14,2534,2017-01-28,Saturday,2017,1,28,FALSE,Approved
3595,10,2717,2017-03-11,Saturday,2017,3,11,TRUE,Approved
3596,76,1710,2017-01-03,Tuesday,2017,1,3,TRUE,Approved
3597,79,451,2017-03-21,Tuesday,2017,3,21,TRUE,Approved
3598,29,300,2017-01-27,Friday,2017,1,27,FALSE,Approved
3599,25,2817,2017-12-15,Friday,2017,12,15,TRUE,Approved
3600,37,3411,2017-04-29,Saturday,2017,4,29,TRUE,Approved
3601,54,2185,2017-07-23,Sunday,2017,7,23,TRUE,Approved
3602,1,3202,2017-06-02,Friday,2017,6,2,TRUE,Approved
3603,64,1133,2017-10-16,Monday,2017,10,16,FALSE,Approved
3604,76,650,2017-11-07,Tuesday,2017,11,7,TRUE,Approved
3605,62,256,2017-01-05,Thursday,2017,1,5,FALSE,Approved
3606,17,3334,2017-09-14,Thursday,2017,9,14,TRUE,Approved
3607,0,1614,2017-07-22,Saturday,2017,7,22,TRUE,Approved
3608,71,1844,2017-06-23,Friday,2017,6,23,FALSE,Cancelled
3609,31,1120,2017-11-20,Monday,2017,11,20,TRUE,Approved
3610,0,758,2017-12-03,Sunday,2017,12,3,FALSE,Approved
3611,17,1438,2017-04-08,Saturday,2017,4,8,TRUE,Approved
3612,25,608,2017-06-13,Tuesday,2017,6,13,TRUE,Approved
3613,32,562,2017-11-24,Friday,2017,11,24,FALSE,Approved
3614,32,2743,2017-05-12,Friday,2017,5,12,FALSE,Approved
3615,2,1223,2017-11-26,Sunday,2017,11,26,FALSE,Approved
3616,36,808,2017-05-14,Sunday,2017,5,14,TRUE,Approved
3617,33,2397,2017-10-25,Wednesday,2017,10,25,FALSE,Approved
3618,32,2755,2017-09-17,Sunday,2017,9,17,TRUE,Approved
3619,42,3258,2017-07-02,Sunday,2017,7,2,TRUE,Approved
3620,54,3015,2017-08-02,Wednesday,2017,8,2,FALSE,Approved
3621,91,3035,2017-10-05,Thursday,2017,10,5,FALSE,Approved
3622,48,49,2017-08-08,Tuesday,2017,8,8,TRUE,Approved
3623,42,2308,2017-02-20,Monday,2017,2,20,TRUE,Approved
3624,0,1074,2017-02-07,Tuesday,2017,2,7,FALSE,Approved
3625,3,2549,2017-06-18,Sunday,2017,6,18,FALSE,Approved
3626,30,887,2017-11-21,Tuesday,2017,11,21,FALSE,Approved
3627,51,268,2017-09-05,Tuesday,2017,9,5,FALSE,Approved
3628,0,1719,2017-11-25,Saturday,2017,11,25,FALSE,Approved
3629,42,514,2017-07-30,Sunday,2017,7,30,FALSE,Approved
3630,26,2684,2017-07-07,Friday,2017,7,7,FALSE,Approved
3631,10,773,2017-08-23,Wednesday,2017,8,23,FALSE,Approved
3632,27,2916,2017-06-21,Wednesday,2017,6,21,TRUE,Approved
3633,4,3291,2017-04-22,Saturday,2017,4,22,TRUE,Approved
3634,6,784,2017-08-09,Wednesday,2017,8,9,TRUE,Approved
3635,4,1859,2017-10-15,Sunday,2017,10,15,TRUE,Approved
3636,37,3186,2017-02-10,Friday,2017,2,10,TRUE,Approved
3637,22,1495,2017-12-27,Wednesday,2017,12,27,TRUE,Approved
3638,27,1660,2017-06-19,Monday,2017,6,19,TRUE,Approved
3639,81,1037,2017-07-25,Tuesday,2017,7,25,FALSE,Approved
3640,38,2019,2017-06-03,Saturday,2017,6,3,TRUE,Approved
3641,17,2184,2017-06-07,Wednesday,2017,6,7,TRUE,Approved
3642,80,1615,2017-11-05,Sunday,2017,11,5,FALSE,Approved
3643,65,2069,2017-03-11,Saturday,2017,3,11,FALSE,Approved
3644,20,506,2017-10-13,Friday,2017,10,13,FALSE,Approved
3645,61,2679,2017-05-17,Wednesday,2017,5,17,FALSE,Approved
3646,40,1530,2017-03-20,Monday,2017,3,20,TRUE,Approved
3647,15,1190,2017-03-10,Friday,2017,3,10,TRUE,Approved
3648,22,1780,2017-02-05,Sunday,2017,2,5,TRUE,Approved
3649,0,964,2017-02-25,Saturday,2017,2,25,TRUE,Approved
3650,0,1165,2017-10-13,Friday,2017,10,13,FALSE,Approved
3651,91,2601,2017-11-24,Friday,2017,11,24,TRUE,Approved
3652,56,1645,2017-07-15,Saturday,2017,7,15,TRUE,Approved
3653,53,766,2017-06-17,Saturday,2017,6,17,FALSE,Approved
3654,33,1988,2017-08-17,Thursday,2017,8,17,TRUE,Approved
3655,21,3355,2017-08-13,Sunday,2017,8,13,TRUE,Approved
3656,97,1905,2017-06-29,Thursday,2017,6,29,TRUE,Approved
3657,17,2771,2017-05-18,Thursday,2017,5,18,TRUE,Approved
3658,72,759,2017-09-05,Tuesday,2017,9,5,FALSE,Approved
3659,74,2561,2017-02-05,Sunday,2017,2,5,TRUE,Approved
3660,85,75,2017-08-21,Monday,2017,8,21,FALSE,Approved
3661,9,701,2017-04-16,Sunday,2017,4,16,TRUE,Approved
3662,68,1927,2017-09-07,Thursday,2017,9,7,FALSE,Approved
3663,16,2142,2017-02-26,Sunday,2017,2,26,TRUE,Approved
3664,13,1593,2017-09-13,Wednesday,2017,9,13,TRUE,Approved
3665,50,585,2017-01-31,Tuesday,2017,1,31,TRUE,Approved
3666,31,3327,2017-11-04,Saturday,2017,11,4,TRUE,Approved
3667,69,3193,2017-03-17,Friday,2017,3,17,FALSE,Approved
3668,15,794,2017-04-12,Wednesday,2017,4,12,FALSE,Approved
3669,67,1324,2017-07-09,Sunday,2017,7,9,FALSE,Approved
3670,9,809,2017-05-09,Tuesday,2017,5,9,FALSE,Approved
3671,91,3007,2017-12-27,Wednesday,2017,12,27,FALSE,Approved
3672,48,2404,2017-03-14,Tuesday,2017,3,14,FALSE,Approved
3673,10,3255,2017-01-15,Sunday,2017,1,15,TRUE,Approved
3674,36,2083,2017-07-10,Monday,2017,7,10,TRUE,Approved
3675,53,2523,2017-11-06,Monday,2017,11,6,TRUE,Approved
3676,89,1783,2017-11-07,Tuesday,2017,11,7,FALSE,Approved
3677,14,2443,2017-08-25,Friday,2017,8,25,TRUE,Approved
3678,0,124,2017-10-09,Monday,2017,10,9,FALSE,Approved
3679,7,2681,2017-05-05,Friday,2017,5,5,TRUE,Approved
3680,81,3449,2017-06-19,Monday,2017,6,19,FALSE,Approved
3681,64,2857,2017-06-22,Thursday,2017,6,22,TRUE,Approved
3682,50,116,2017-07-10,Monday,2017,7,10,FALSE,Approved
3683,44,2947,2017-12-02,Saturday,2017,12,2,TRUE,Approved
3684,29,3232,2017-05-02,Tuesday,2017,5,2,TRUE,Approved
3685,4,3054,2017-09-03,Sunday,2017,9,3,TRUE,Approved
3686,57,2648,2017-08-17,Thursday,2017,8,17,FALSE,Approved
3687,3,3378,2017-08-13,Sunday,2017,8,13,TRUE,Approved
3688,15,8,2017-09-22,Friday,2017,9,22,TRUE,Approved
3689,21,542,2017-11-22,Wednesday,2017,11,22,FALSE,Approved
3690,51,2799,2017-03-16,Thursday,2017,3,16,FALSE,Approved
3691,75,1138,2017-04-05,Wednesday,2017,4,5,TRUE,Approved
3692,40,787,2017-06-30,Friday,2017,6,30,TRUE,Approved
3693,81,1181,2017-05-07,Sunday,2017,5,7,FALSE,Approved
3694,79,2511,2017-10-14,Saturday,2017,10,14,TRUE,Approved
3695,97,1816,2017-06-19,Monday,2017,6,19,TRUE,Approved
3696,52,2619,2017-10-15,Sunday,2017,10,15,FALSE,Approved
3697,35,2998,2017-05-15,Monday,2017,5,15,FALSE,Approved
3698,18,937,2017-12-15,Friday,2017,12,15,TRUE,Approved
3699,73,2169,2017-01-06,Friday,2017,1,6,FALSE,Approved
3700,95,125,2017-08-27,Sunday,2017,8,27,FALSE,Cancelled
3701,46,3173,2017-07-24,Monday,2017,7,24,FALSE,Approved
3702,21,1400,2017-11-04,Saturday,2017,11,4,TRUE,Approved
3703,40,1561,2017-01-10,Tuesday,2017,1,10,TRUE,Approved
3704,15,1056,2017-03-22,Wednesday,2017,3,22,FALSE,Approved
3705,21,1330,2017-10-16,Monday,2017,10,16,TRUE,Approved
3706,75,2736,2017-01-22,Sunday,2017,1,22,TRUE,Approved
3707,91,994,2017-04-09,Sunday,2017,4,9,TRUE,Approved
3708,60,1587,2017-09-07,Thursday,2017,9,7,FALSE,Approved
3709,94,400,2017-06-24,Saturday,2017,6,24,TRUE,Approved
3710,51,2069,2017-01-05,Thursday,2017,1,5,FALSE,Approved
3711,35,3256,2017-05-28,Sunday,2017,5,28,TRUE,Approved
3712,11,606,2017-11-05,Sunday,2017,11,5,TRUE,Approved
3713,89,378,2017-01-23,Monday,2017,1,23,TRUE,Approved
3714,42,2536,2017-05-30,Tuesday,2017,5,30,TRUE,Approved
3715,87,1992,2017-03-24,Friday,2017,3,24,TRUE,Approved
3716,17,477,2017-04-09,Sunday,2017,4,9,TRUE,Approved
3717,76,723,2017-04-08,Saturday,2017,4,8,TRUE,Approved
3718,86,3301,2017-10-22,Sunday,2017,10,22,TRUE,Approved
3719,23,2037,2017-02-12,Sunday,2017,2,12,FALSE,Approved
3720,93,1899,2017-10-15,Sunday,2017,10,15,FALSE,Approved
3721,90,2266,2017-04-13,Thursday,2017,4,13,TRUE,Approved
3722,76,1504,2017-12-05,Tuesday,2017,12,5,TRUE,Approved
3723,67,2865,2017-08-16,Wednesday,2017,8,16,TRUE,Approved
3724,62,892,2017-07-10,Monday,2017,7,10,TRUE,Approved
3725,69,1731,2017-01-19,Thursday,2017,1,19,FALSE,Approved
3726,0,3038,2017-07-04,Tuesday,2017,7,4,TRUE,Approved
3727,0,1148,2017-12-22,Friday,2017,12,22,FALSE,Approved
3728,16,223,2017-03-07,Tuesday,2017,3,7,FALSE,Approved
3729,14,2094,2017-11-26,Sunday,2017,11,26,FALSE,Approved
3730,20,214,2017-03-26,Sunday,2017,3,26,FALSE,Approved
3731,54,33,2017-05-30,Tuesday,2017,5,30,FALSE,Approved
3732,25,1671,2017-11-17,Friday,2017,11,17,TRUE,Approved
3733,60,2666,2017-03-17,Friday,2017,3,17,TRUE,Approved
3734,0,645,2017-09-05,Tuesday,2017,9,5,TRUE,Approved
3735,27,1117,2017-05-26,Friday,2017,5,26,TRUE,Approved
3736,36,1227,2017-05-29,Monday,2017,5,29,FALSE,Approved
3737,0,3126,2017-05-22,Monday,2017,5,22,TRUE,Cancelled
3738,90,912,2017-09-15,Friday,2017,9,15,FALSE,Approved
3739,28,2111,2017-12-24,Sunday,2017,12,24,TRUE,Approved
3740,92,1073,2017-10-29,Sunday,2017,10,29,FALSE,Approved
3741,17,3018,2017-11-24,Friday,2017,11,24,FALSE,Approved
3742,17,2378,2017-03-12,Sunday,2017,3,12,TRUE,Approved
3743,28,2040,2017-09-25,Monday,2017,9,25,FALSE,Approved
3744,28,3200,2017-02-26,Sunday,2017,2,26,TRUE,Approved
3745,81,1234,2017-01-19,Thursday,2017,1,19,TRUE,Approved
3746,25,3173,2017-09-17,Sunday,2017,9,17,FALSE,Approved
3747,96,372,2017-10-15,Sunday,2017,10,15,FALSE,Approved
3748,14,37,2017-10-09,Monday,2017,10,9,FALSE,Approved
3749,96,26,2017-04-15,Saturday,2017,4,15,TRUE,Approved
3750,62,831,2017-12-19,Tuesday,2017,12,19,TRUE,Approved
3751,22,1560,2017-03-17,Friday,2017,3,17,TRUE,Approved
3752,62,350,2017-11-16,Thursday,2017,11,16,FALSE,Approved
3753,36,219,2017-06-21,Wednesday,2017,6,21,FALSE,Approved
3754,33,3437,2017-05-17,Wednesday,2017,5,17,TRUE,Approved
3755,18,1550,2017-01-15,Sunday,2017,1,15,FALSE,Approved
3756,19,1687,2017-05-30,Tuesday,2017,5,30,TRUE,Approved
3757,4,1312,2017-12-04,Monday,2017,12,4,TRUE,Approved
